profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0,1,0.09765252,0,88,0,0,132,1691,1017,0
1,0,0,0,0,7,0,0,20,297,371,0
1,0.068661448,1,0,0,0,0,0,1,61,29,0
1,0,2,0,0,76,0,0,51,728,281,0
1,0,0,0,0,16,0,0,321,2539,905,0
1,0,1,0,0,46,0,0,410,422,528,0
1,0.078245199,1,0,0,32,0,0,73,757,658,0
1,0,1,0,0,51,0,0,195,872,753,0
1,0.05819404,2,0,0,42,0,0,85,1353,459,0
1,0,1,0,0,23,0,0,58,141,237,0
1,0.098990239,1,0,0,31,0,1,184,1329,998,0
1,0,2,0,0,12,0,0,227,514,1044,0
1,0,1,0,0,18,0,0,16,105,129,0
1,0,2,0,0,108,0,1,116,100,398,0
1,0,2,0,0,54,0,0,342,1760,1193,0
1,0,1,0,0,108,0,0,23,75,111,0
1,0.052926482,2,0,0,107,0,0,81,1488,578,0
1,0,1,0,0,38,0,0,400,19725,720,0
1,0,0,0,0,0,0,1,136,916,1142,0
1,0,1,0,0,53,1,0,74,1905,357,0
1,0.093581053,2,0,0,18,1,0,32,815,480,0
1,0,5,0,0,111,0,0,681,338489,2,0
1,0.092959012,1,0,0,1,0,0,8,102,120,0
1,0.065195556,1,0,0,1,0,0,9,103,113,0
1,0.081582823,2,0,0,65,0,0,18,221,274,0
1,0,1,0,0,50,0,0,73,1766,639,0
1,0.017022519,2,0,0,33,0,0,216,3418,896,0
1,0,2,0,0,125,1,0,514,127890,166,0
1,0,7,0,0,136,1,0,40,44017,1614,0
1,0,3,0.097307317,0,53,0,0,80,807,504,0
1,0,1,0.26405238,0,75,0,0,120,1777,843,0
1,0,2,0,0,57,0,1,8,1230,1196,0
1,0,7,0,0,31,0,1,17,859,1214,0
1,0,2,0,0,0,0,0,8,144,177,0
1,0,0,0,0,67,0,0,54,306,1338,0
1,0,2,0,0,34,0,0,250,7955,320,0
1,0,2,0,0,58,0,0,63,1141,1918,0
1,0,2,0,0,28,0,1,57,290,551,0
1,0,0,0,0,24,0,0,569,2446,1028,0
1,0,0,0,0,18,0,1,122,951,1088,0
1,0.122751077,1,0,0,0,0,0,198,370,183,0
1,0,2,0,0,25,0,0,64,430,1283,0
1,0,1,0,0,115,0,0,83,1061,3044,0
1,0.1,1,0,0,0,0,0,12,156,98,0
1,0,2,0,0,30,0,0,114,540,683,0
1,0,1,0,0,1,0,0,10,100,107,0
1,0.058503285,2,0,0,0,0,1,6,257,338,0
1,0,0,0.220372162,0,68,0,0,177,1666,825,0
1,0.079319495,1,0,0,24,0,0,148,1049,1037,0
1,0,2,0,0,6,0,0,38,1174,2943,0
1,0.152902728,0,0,0,25,0,0,251,1465,2377,0
1,0,1,0,0,4,0,0,6,153,168,0
1,0,2,0,0,65,1,0,314,9240,660,0
1,0,1,0,0,35,0,1,104,275,368,0
1,0,2,0,0,15,0,0,155,641,447,0
1,0,1,0,0,3,0,0,6,146,171,0
1,0.036033519,3,0,0,28,0,0,237,2845,501,0
1,0.192405518,2,0,0,15,1,0,23,807,472,0
1,0,1,0,0,34,0,0,163,936,732,0
1,0.0912931,2,0,0,0,0,1,12,158,100,0
1,0.087181619,2,0,0,18,0,0,17,414,392,0
1,0.157870445,2,0,0,0,0,0,7,152,169,0
1,0,3,0,0,76,0,0,330,1708553,214,0
1,0,1,0,0,99,0,0,720,18664,883,0
1,0.041626317,1,0,0,26,0,0,10,75,265,0
1,0,1,0,0,10,0,0,84,992,630,0
1,0.06782133,1,0,0,71,0,0,62,714,678,0
1,0,2,0,0,20,0,1,6,292,404,0
1,0,10,0,0,41,0,0,48,959,1188,0
1,0,2,0,0,59,0,0,491,9995,1198,0
1,0,2,0,0,72,1,0,420,37148,1674,0
1,0,2,0,0,15,0,0,84,410,630,0
1,0,2,0,0,96,1,0,142,2439,393,0
1,0,1,0,0,64,0,0,42,573,522,0
1,0,2,0,0,39,0,0,65,490,688,0
1,0.103289606,3,0,0,25,0,0,17,742,540,0
1,0,1,0,0,7,0,1,66,825,1186,0
1,0,0,0,0,6,0,1,20,177,377,0
1,0.167023045,2,0,0,7,0,1,5,264,327,0
1,0,0,0,0,20,0,0,439,2513,951,0
1,0,2,0,0,45,0,1,5,259,353,0
1,0,1,0,0,95,0,0,90,400,1473,0
1,0,1,0,0,26,0,0,67,1814,613,0
1,0.121268663,3,0,0,80,0,0,220,3182,3239,0
1,0,1,0,0,13,0,0,60,1840,582,0
1,0.037878684,2,0,0,121,0,0,27,188,258,0
1,0.268642831,0,0,0,52,0,0,32,1000,955,0
1,0.008413497,1,0.075192287,0,13,0,0,15,453,411,0
1,0.017142058,1,0,0,2,0,1,6,65,86,0
1,0.102220225,1,0,0,16,0,0,923,892,519,0
1,0,2,0,0,9,0,0,4,104,113,0
1,0,3,0,0,0,0,0,103,538,643,0
1,0,1,0,0,0,0,1,7,68,81,0
1,0.01607157,2,0,0,48,0,0,48,383,453,0
1,0.010524076,1,0,0,74,0,0,143,10296,1188,0
1,0,2,0.094104741,0,36,1,0,243,7539,671,0
1,0,2,0,0,24,0,0,78,1279,237,0
1,0.017554861,0,0,0,0,0,1,125,922,1116,0
1,0,2,0,0,41,0,0,198,1025,129,0
1,0.053747092,1,0,0,0,0,0,8,65,90,0
1,0,0,0,0,0,0,1,23,52,58,0
1,0,0,0,0,40,0,0,208,4209,1458,0
1,0.029104267,2,0,0,70,0,0,585,365925,55,0
1,0.126886977,1,0,0,81,0,1,82,79,157,0
1,0,2,0,0,10,0,0,80,1049,76,0
1,0.133941423,1,0,0,39,0,0,145,8409,177,0
0,0,1,0,0,15,0,1,12,234,332,0
1,0.102159667,2,0,0,0,0,1,7,96,129,0
1,0,1,0,0,49,0,0,194,885,750,0
1,0.118860902,2,0,0,62,0,0,174,1580,1118,0
1,0,1,0,0,49,0,0,185,1517,1878,0
1,0.015975482,2,0,0,37,0,0,264,2786,519,0
1,0,2,0,0,120,1,0,214,2311,176,0
1,0,2,0,0,10,0,0,92,850,509,0
1,0,1,0,0,33,0,0,9,87,263,0
1,0,2,0,0,57,0,0,180,1444,605,0
1,0,2,0,0,2,0,0,190,670,439,0
0,0.252772328,1,0,0,0,0,0,0,49,0,1
0,0.272688176,1,0.142873893,0,0,0,0,6,156,425,1
0,0.374135763,1,0,0,0,0,0,6,137,424,1
0,0.264666174,1,0.272324764,0,0,0,0,1,48,11,1
0,0.34518284,1,0,0,0,0,0,7,152,995,1
0,0.478354954,1,0.362356442,0,0,0,0,0,20,0,1
0,0.617087281,1,0.098923779,0,0,0,1,0,6,14,1
0,0.33,1,0.168477918,0,0,0,0,1,52,740,1
0,0.148871,2,0,0,14,0,0,2,1198,3446,1
0,0,0,0,0,0,0,1,22,27,42,1
1,0.426804193,0,0,0,0,0,1,0,18,76,1
0,0.462793565,1,0,0,0,0,1,135,9,271,1
0,0.1007137,1,0,0,0,0,0,0,13,23,1
0,0.15809012,1,0,0,6,0,0,0,57,76,1
1,0.205342601,0,0,0,0,0,1,31,21,43,1
1,0.531136175,1,0.425148016,0,0,0,0,10,63,162,1
0,0.417281656,1,0.230422075,0,0,0,0,0,30,26,1
1,0.050484654,0,0,0,0,0,0,69,72,39,1
0,0.265295288,1,0.042342405,0,0,0,0,2,151,471,1
0,0.302544521,1,0.217314906,0,0,0,0,8,81,99,1
0,0.170241108,1,0,0,0,0,0,9,40,21,1
0,0.212524933,1,0,0,0,0,0,0,3019,1001,1
0,0.05174933,1,0,0,0,0,0,0,15,1,1
0,0.168626764,1,0,0,0,0,0,10,166,964,1
0,0.076975383,2,0,0,0,0,0,0,48,1,1
0,0.365979573,1,0,0,3,0,1,0,52,404,1
1,0.447240784,1,0.181019603,0,0,0,0,1,16,54,1
1,0.482018131,2,0,0,17,0,1,11,158,315,1
0,0.451683717,0,0,0,0,0,0,9,202,1079,1
0,0.38187907,1,0,0,0,0,0,0,24,87,1
1,0.05387427,1,0,0,0,0,0,22,462,2343,1
0,0.432162648,1,0.156487945,0,0,0,0,0,12,118,1
0,0.457911408,1,0,0,0,0,0,1,16,24,1
0,0,1,0,0,0,0,1,0,0,71,1
1,0.183903401,1,0,0,0,0,0,18,114,318,1
0,0.49650509,1,0,0,0,0,0,0,49,80,1
0,0.266528989,1,0.099173933,0,0,0,0,0,6,18,1
0,0,1,0,0,0,0,0,0,15,1,1
0,0.329454988,1,0,0,0,0,0,0,16,42,1
0,0,1,0,0,0,0,0,0,16,1,1
0,0.229223376,0,0,0,0,0,0,4,358,2645,1
0,0.376043659,1,0,0,0,0,0,8,106,480,1
0,0.199215454,1,0.199215454,0,42,0,1,0,1,11,1
0,0.270023,1,0.2549655,0,0,0,0,0,48,0,1
1,0.185297909,1,0,0,0,0,0,0,0,8,1
0,0.177355081,1,0,0,8,0,0,4,146,315,1
0,0.177235131,1,0,0,0,0,0,0,48,96,1
0,0.334784023,1,0,0,0,0,0,0,5,577,1
0,0.38652196,1,0.360835035,0,0,0,0,1,38,106,1
0,0.151166609,1,0,0,0,0,0,7,39,24,1
0,0.080397285,1,0,0,0,0,0,1,2,1,1
0,0.128848199,1,0,0,0,0,0,1,47,173,1
0,0.072298861,1,0,0,18,0,1,2,369,400,1
0,0.223215895,1,0,0,0,0,0,0,1,2,1
0,0.409230093,2,0,0,0,0,0,0,52,136,1
0,0.309455328,1,0.06476972,0,0,0,0,1,42,133,1
0,0.157265513,0,0.119304872,0,0,0,0,12,525,2761,1
0,0.2296406,1,0,0,0,0,0,0,0,10,1
1,0.224443537,1,0.079967017,0,0,0,0,18,39,219,1
0,0.460759038,1,0,0,0,0,1,0,4,36,1
0,0.311117278,1,0,0,10,0,0,4,149,845,1
0,0.05519421,1,0,0,0,0,0,0,15,1,1
0,0.31,1,0.31,1,0,0,0,0,31,25,1
0,0.598960098,2,0.068125756,0,0,0,0,0,54,134,1
0,0.212741115,1,0.212741115,0,49,0,1,2,2,24,1
0,0.33,1,0.001491438,0,0,0,1,0,0,34,1
1,0.371974194,0,0,0,0,0,0,13,239,1304,1
1,0.13328609,0,0,0,31,0,0,1,14,55,1
0,0.282533002,1,0,0,0,0,0,0,24,27,1
0,0.400942347,1,0,0,0,0,0,0,10,0,1
1,0.430799777,1,0,0,1,0,0,0,14,56,1
0,0.33938242,1,0,0,0,0,0,3,21,59,1
0,0.366451346,1,0,0,0,0,0,0,46,3,1
0,0.414761031,1,0.27374228,0,0,0,0,2,41,125,1
0,0.44077753,1,0.212587973,0,3,0,0,0,34,41,1
0,0.224327722,1,0.190512593,0,11,0,0,1,79,297,1
0,0.426729033,0,0,0,0,0,0,0,29,47,1
0,0.000680174,1,0,0,0,0,0,5,31,51,1
0,0.494068249,1,0,0,0,0,0,1,46,82,1
0,0.490618187,1,0,0,0,0,0,0,5,36,1
0,0.394291979,1,0.210045383,0,0,0,0,0,20,13,1
0,0.384698949,1,0,0,0,0,0,4,120,417,1
1,0.31557777,1,0.051526471,0,4,0,0,0,53,421,1
0,0.381550122,1,0,0,0,0,0,0,59,30,1
0,0.899386031,1,0,0,0,0,0,0,74,26,1
1,0,1,0,0,4,0,0,2,32,134,1
0,0.196198014,1,0,0,0,0,1,0,3,10,1
0,0.136141791,0,0,0,0,0,0,83,796,3483,1
0,0.475248051,1,0,0,0,0,0,0,4,11,1
0,0.030666618,1,0,0,0,0,0,0,51,0,1
0,0.315738183,2,0,0,1,0,0,0,40,234,1
0,0.376661563,1,0.360911179,0,1,0,1,2,33,740,1
0,0.14323431,1,0,0,0,0,0,1,12,22,1
0,0.322169728,1,0.140944891,0,0,0,0,0,8,16,1
1,0.434931616,1,0,0,2,0,0,44,85,165,1
1,0.319464472,0,0,0,37,0,1,1,3,19,1
0,0.543494206,2,0,0,0,0,0,0,12,29,1
0,0.104705961,1,0,0,0,0,0,0,48,1,1
0,0.332236361,1,0,0,0,0,0,4,241,457,1
0,0.06150141,1,0,0,0,0,0,0,2,8,1
1,0.165709143,1,0.091418286,0,0,0,1,2,13,104,1
0,0.735324163,1,0.231948265,0,0,0,0,1,52,127,1
0,0.3682834,1,0,0,0,0,0,0,46,3,1
0,0.215680697,1,0,0,0,0,1,0,0,9,1
0,0.200667029,1,0,0,0,0,0,1,13,21,1
0,0.246139114,1,0.279703538,0,0,0,0,1,50,60,1
0,0.211358053,0,0,0,0,0,1,8,2,213,1
1,0.125066534,0,0,0,97,0,0,6,33,77,1
0,0.490294147,2,0,0,0,0,0,0,78,138,1
0,0.30831306,1,0,0,0,0,0,0,1,1,1
1,0.646851458,1,0,0,7,0,1,37,88,169,1
0,0.098668493,1,0.04767671,0,0,0,0,0,31,88,1
0,0.726209901,1,0,0,0,0,0,0,67,26,1
1,0.17482705,1,0,0,0,0,1,7,3,23,1
0,0.283971788,1,0.144677093,0,0,0,0,7,82,3,1
1,0.712682888,1,0,0,0,0,1,21,8,71,1
0,0.251180021,0,0,0,0,0,0,2,30,49,1
1,0.143306325,1,0,0,0,0,0,1,40,136,1
0,0.250266161,1,0,0,0,0,0,1,50,79,1
0,0.286215131,1,0,0,0,0,0,0,0,11,1
0,0.447395512,1,0.043796195,0,0,0,0,0,24,22,1
0,0.380875798,1,0.260045778,0,0,0,0,9,48,45,1
0,0.21631385,0,0,0,9,0,1,0,13,155,1
0,0.365478078,1,0,0,0,0,0,4,57,34,1
0,0.567023803,1,0,0,0,0,0,0,46,9,1
0,0.639256071,0,0,0,0,0,0,0,4,24,1
0,0.394848186,1,0.256207237,0,15,0,0,1,54,312,1
0,0.543598433,0,0,0,0,0,0,0,26,46,1
0,0,0,0,0,0,0,1,1,0,76,1
0,0.843001907,1,0.93273074,0,0,0,0,6,54,65,1
0,0.050980398,1,0,0,0,0,0,0,18,26,1
0,0.26032278,1,0.26032278,0,0,0,0,0,10,3,1
0,0.405294646,1,0.226469862,0,0,0,0,8,48,46,1
0,0.575529027,1,0.157451622,0,0,0,0,0,32,24,1
0,0.77446564,0,0,0,0,0,0,0,36,67,1
1,0.596451977,1,0,0,13,0,0,0,57,73,1
1,0.429759944,1,0,0,0,0,0,0,6,229,1
0,0.179051887,0,0.069856919,0,113,0,1,0,0,12,1
0,0.015576816,1,0.015576816,0,0,0,0,0,1,30,1
0,0.314268069,1,0,0,0,0,0,4,58,39,1
0,0.486404027,1,0,0,0,0,0,0,14,559,1
1,0.316165712,1,0,0,0,0,0,9,157,441,1
0,0.191293609,1,0,0,0,0,0,0,19,47,1
0,0.123473111,1,0.08890064,0,0,0,0,10,149,461,1
0,0.041859245,0,0,0,0,0,0,32,652,3134,1
0,0.444797924,1,0.039982697,0,0,0,0,0,10,0,1
0,0.42242251,1,0.256318798,0,0,0,0,0,47,9,1
0,0.530948783,0,0,0,0,0,1,5,131,246,1
0,0.231254272,1,0,0,4,0,0,0,57,74,1
0,0.091271017,1,0.006990591,0,0,0,0,0,31,87,1
0,0.4,0,0,0,0,0,1,0,21,77,1
0,0.313312204,1,0.277752624,0,0,0,0,3,109,275,1
0,0,1,0,0,0,0,1,0,0,69,1
0,0.379933499,1,0,0,0,0,0,0,2,10,1
1,0.127959514,1,0,0,0,0,1,1,9,103,1
0,0.304868076,2,0,0,0,0,0,0,46,2,1
0,0.273136766,2,0,0,0,0,0,12,106,485,1
0,0.766332531,0,0,0,0,0,0,0,50,42,1
0,0.112888218,0,0,0,0,0,1,0,6,165,1
0,0.642876141,0,0,0,0,0,1,0,3,25,1
1,0.555177125,1,0,0,0,0,1,5,9,80,1
0,0.274230079,1,0,0,2,0,0,0,72,411,1
0,0.044234362,1,0,0,0,0,0,0,0,8,1
1,0.461949775,0,0,0,0,0,1,0,15,76,1
0,0.28297355,1,0.168634788,0,0,0,0,5,83,2,1
1,0.142011269,2,0.142415706,0,0,0,0,33,36,217,1
0,0.017066476,1,0,0,0,0,0,0,53,1,1
0,0.616268509,1,0,0,0,0,0,0,60,346,1
0,0.19567401,1,0,0,46,0,0,21,356,2136,1
0,0.294076755,1,0.264460533,0,0,0,0,0,6,16,1
0,0.271337092,1,0,0,0,0,0,25,197,833,1
1,0.475988333,1,0.200569236,0,0,0,0,8,81,745,1
1,0.16423778,0,0,0,1,0,0,2,66,161,1
0,0.281659481,1,0,0,0,0,0,0,47,93,1
0,0,3,0,0,119,0,0,22,884,250,1
0,0.191876197,1,0,0,0,0,0,0,12,21,1
0,0.33,1,0.083904999,0,0,0,0,0,64,743,1
0,0.250887214,1,0.020850311,0,43,0,0,0,18,48,1
1,0.055084212,1,0.041313159,0,37,0,0,1,21,23,1
0,0.044075393,1,0,0,0,0,0,3,58,2,1
0,0.33821841,1,0,0,3,0,0,0,62,63,1
0,0.338418727,1,0,0,0,0,0,0,2,10,1
0,0.099760079,0,0,0,0,0,1,1,28,184,1
0,0.114154988,1,0,0,0,0,0,18,187,892,1
0,0.479593074,1,0,0,0,0,0,0,50,13,1
0,0.468267874,0,0,0,0,0,0,0,5,22,1
0,0.139674105,2,0,0,15,0,1,4,308,320,1
1,0.363207773,1,0.157429559,0,0,0,1,105,34,242,1
0,0.488061814,1,0,0,0,0,0,0,50,18,1
0,0.427699574,1,0,0,0,0,0,0,45,4,1
0,0.32005679,1,0,0,0,0,0,4,80,6,1
0,0.024084673,0,0,0,0,0,0,22,625,3069,1
0,0.412557419,1,0.179989667,0,0,0,0,1,86,418,1
0,0.325806755,1,0.30032834,0,1,0,0,7,34,725,1
0,0.240750376,1,0,0,36,0,0,0,15,56,1
0,0.331531441,1,0,0,0,0,0,0,43,4,1
0,0.375175588,1,0,0,0,0,0,6,38,17,1
1,0.349536735,0,0,0,0,0,0,14,263,1261,1
1,0.407640095,1,0,0,0,0,0,8,104,315,1
0,0.653430337,1,0,0,0,0,1,0,6,14,1
0,0.471719522,1,0,0,0,0,0,0,69,341,1
0,0.314091498,1,0,0,0,0,0,20,68,63,1
0,0.514460826,1,0.271261163,0,0,0,1,0,73,769,1
0,0.271705328,1,0,0,0,0,0,0,50,59,1
0,0.207435173,1,0,0,0,0,0,22,193,857,1
1,0.367074432,0,0,0,1,0,0,239,44,88,1
1,0.20172863,2,0,0,0,0,0,20,112,337,1
0,0.385073278,1,0,0,0,0,0,0,47,2,1
0,0.087786362,1,0,0,0,0,0,0,51,0,1
0,0.292690556,1,0.280751533,0,17,0,0,1,62,300,1
1,0.290351962,1,0.054695898,0,0,0,0,1,140,480,1
0,0.163308675,1,0,0,0,0,1,0,26,215,1
0,0,1,0,0,0,0,0,0,15,4,1
0,0.260684259,1,0,0,0,0,0,2,26,50,1
0,0.44,1,0,0,0,0,0,0,50,140,1
0,0.323324551,1,0.165945036,0,0,0,0,0,6,18,1
0,0.425278258,0,0.050556517,0,0,0,0,0,30,47,1
0,0.524174493,1,0.243042511,0,0,0,0,0,33,24,1
1,0.396059997,0,0.013571121,0,0,0,1,0,21,76,1
0,0,1,0,0,0,0,0,11,198,929,1
1,0.360591589,0,0.296290655,0,0,0,1,0,10,59,1
0,0.33,0,0,0,0,0,0,0,41,226,1
0,0.015435592,1,0.015435592,1,0,0,0,0,16,25,1
0,0.404441731,1,0.266931542,0,0,0,0,2,41,125,1
0,0.203188291,0,0,0,0,0,1,8,1,212,1
0,0.273840269,1,0,0,0,0,0,0,118,194,1
0,0.340415047,1,0.069681115,0,0,0,0,0,23,36,1
1,0.529388313,1,0.32865429,0,0,0,0,16,318,2239,1
0,0.411552155,1,0.41468193,0,0,0,0,0,5,16,1
0,0.281476205,1,0.223716951,0,0,0,0,4,141,424,1
1,0.139818084,1,0.059454252,0,67,0,0,5,34,62,1
0,0.507958816,1,0.12749514,0,7,0,0,0,56,330,1
1,0.407493778,1,0,0,0,0,0,61,551,3356,1
0,0.111348235,1,0,0,0,0,0,4,7,23,1
0,0.217697453,1,0.293499002,0,0,0,0,2,47,12,1
0,0.507900855,1,0.197776924,0,3,0,0,0,36,42,1
0,0.101084881,1,0.021157301,0,0,0,0,1,37,135,1
0,0.05284674,1,0.034878848,0,0,0,0,0,50,125,1
0,0.377068818,2,0,0,1,0,0,0,40,233,1
1,0.200421689,1,0,0,0,0,0,11,151,462,1
0,0.23052278,1,0,0,0,0,0,0,5,56,1
0,0.033459226,1,0.038021848,0,0,0,0,0,56,75,1
1,0.186551814,0,0,0,81,0,0,26,380,1932,1
0,0.061373604,0,0,0,0,0,0,42,682,3207,1
0,0.164231637,1,0,0,6,0,0,0,57,76,1
1,0.295228714,2,0,0,0,0,0,25,71,65,1
1,0.375020079,1,0.008537008,0,0,0,1,0,5,120,1
1,0,0,0,0,40,0,1,11,9,42,1
0,0.332015237,1,0,0,0,0,0,5,124,483,1
0,0.446141592,1,0,0,0,0,0,4,260,1371,1
0,0.247897102,1,0,0,0,0,0,0,3,2,1
0,0.006435009,1,0,0,0,0,1,0,0,178,1
1,0.021920152,1,0.023073844,0,0,0,0,37,216,155,1
0,0.124323146,1,0,0,0,0,0,1,43,176,1
0,0.721934079,1,0,0,0,0,0,0,69,27,1
1,0.404727856,1,0.193996793,0,0,0,0,0,12,58,1
0,0.439846417,1,0,0,0,0,0,0,72,340,1
1,0.183389311,1,0,0,0,0,0,0,0,8,1
0,0.70938615,1,0,0,0,0,0,0,18,537,1
1,0.295757031,0,0.140017972,0,0,0,1,11,214,1209,1
0,0.388916182,0,0,0,0,0,1,0,0,28,1
0,0.503094514,1,0,0,0,0,0,0,14,28,1
0,0.40562628,2,0,0,0,0,0,0,46,3,1
0,0.539519422,1,0,0,0,0,0,0,65,359,1
0,0.496199633,0,0,0,0,0,0,0,57,32,1
0,0.576398627,1,0,0,0,0,0,0,49,21,1
0,0.313654687,1,0,0,0,0,0,0,16,23,1
0,0.566141751,1,0.39582892,0,0,0,0,0,19,15,1
0,0.337662405,1,0.24571355,0,0,0,1,0,0,33,1
0,0.382643074,1,0.086035389,0,0,0,0,0,46,2,1
0,0.600776292,1,0.404322756,0,5,0,0,1,34,43,1
0,0.25915316,1,0,0,43,0,1,0,15,50,1
0,0.4926068,1,0,0,0,0,0,0,8,16,1
0,0.311878935,1,0.041674161,0,0,0,0,0,15,0,1
0,0.207998791,1,0,0,0,0,0,0,12,20,1
0,0.198728979,1,0,0,0,0,0,2,121,131,1
0,0.445256639,2,0,0,0,0,0,0,39,4,1
1,0.298860434,0,0.037605689,0,0,0,1,15,288,1176,1
0,0.184685891,1,0,0,0,0,0,0,281,2547,1
0,0.422104013,2,0,0,0,0,0,0,33,4,1
0,0.356869133,1,0.148561876,0,0,0,0,0,28,26,1
0,0.489855036,1,0,0,0,0,0,0,46,6,1
0,0.031327687,1,0.031327687,0,45,0,1,18,5,47,1
1,0.255685631,1,0,0,56,0,0,26,351,2009,1
0,0.615704099,1,0,0,0,0,1,0,6,13,1
0,0.072264316,0,0,0,0,0,0,48,699,3247,1
1,0.013301638,0,0,0,0,0,0,0,65,161,1
0,0.710723768,1,0,0,0,0,0,0,69,27,1
0,0.148524824,1,0,0,0,0,0,0,15,0,1
0,0.49170208,1,0,0,0,0,0,0,25,47,1
0,0.33818419,1,0,0,0,0,0,5,59,36,1
0,0.662753215,0,0,0,0,0,0,0,34,66,1
0,0.399176539,1,0,0,0,0,0,103,942,4344,1
0,0.319886558,1,0.12960709,0,0,0,0,0,21,12,1
0,0.440869475,1,0.221738951,0,0,0,0,16,125,616,1
0,0.217202724,1,0.325804086,0,0,0,0,0,49,0,1
0,0.289696616,0,0,0,0,0,0,6,594,476,1
0,0.459138112,0,0.118276223,0,1,0,0,0,31,46,1
0,0.122953954,1,0,0,0,0,0,0,44,139,1
0,0.265695074,1,0,0,0,0,0,0,0,11,1
0,0.474156838,1,0,0,0,0,0,0,18,44,1
0,0.474085305,1,0,0,2,0,1,0,54,380,1
0,0.258228678,1,0.209903352,0,0,0,0,4,45,13,1
0,0.325578733,1,0.295995919,0,1,0,0,7,35,725,1
1,0.435895483,1,0,0,0,0,1,84,104,172,1
0,0.309855352,1,0,0,0,0,0,0,9,18,1
0,0.455781323,1,0,0,0,0,1,0,17,81,1
0,0.059596217,1,0.068625947,0,0,0,1,0,3,831,1
1,0.422998433,0,0,0,0,0,0,0,48,79,1
0,0.667152732,1,0.679940167,0,0,0,0,7,78,241,1
0,0.286211188,0,0,0,0,0,0,3,301,2562,1
0,0.263040733,1,0,0,0,0,0,0,94,61,1
0,0.276977811,1,0,0,0,0,0,0,47,93,1
0,0.178969508,1,0,0,0,0,0,5,39,65,1
0,0.442953246,0,0,0,0,0,0,0,49,79,1
0,0.294678147,1,0,0,0,0,0,76,1309,5110,1
0,0.4,0,0,0,0,0,1,0,21,77,1
0,0.424657087,1,0,0,0,0,0,0,37,153,1
0,0.528365702,1,0,0,0,0,0,0,5,12,1
0,0,1,0,0,0,0,0,0,15,1,1
0,0.479834273,0,0,0,0,0,1,0,1,27,1
0,0.670218459,1,0,0,0,0,0,0,77,17,1
0,0.289471546,1,0.096725996,0,0,0,0,0,21,12,1
0,0.110327772,2,0,0,0,0,0,28,474,3036,1
0,0.701492632,1,0.611940505,0,0,0,0,0,35,37,1
0,0.24258485,1,0,0,0,0,0,0,3006,859,1
0,0.459390144,1,0,0,0,0,0,0,24,22,1
1,0.053441445,0,0,0,0,0,1,3,1,80,1
0,0.527924602,1,0.422827217,0,0,0,0,2,51,61,1
0,0.061430779,1,0.061430779,0,0,0,0,0,14,1,1
0,0.238590282,1,0.125802149,0,0,0,1,0,34,786,1
0,0.416084817,1,0,0,0,0,0,0,20,44,1
0,0.317230688,1,0,0,0,0,0,0,8,56,1
0,0.452938054,1,0,0,0,0,1,133,10,269,1
0,0.561519066,1,0,0,0,0,0,0,1,0,1
0,0.455411399,1,0,0,0,0,0,0,46,4,1
0,0.533872727,1,0,0,0,0,0,0,13,29,1
0,0,1,0,0,0,0,0,11,206,927,1
0,0.364853219,1,0.29033944,0,17,0,0,1,53,308,1
0,0.495336731,1,0,0,0,0,0,0,40,42,1
1,0.691005485,1,0.613273252,0,0,0,1,117,22,281,1
0,0.423138389,0,0,0,0,0,0,3,121,244,1
0,0.241429875,1,0,0,0,0,0,2,123,143,1
0,0.289039773,1,0,0,0,0,0,0,16,24,1
1,0.102998244,2,0,0,0,0,0,23,117,326,1
0,0.436247401,1,0.150103962,0,0,0,0,1,34,23,1
0,0.1,1,0,0,0,0,0,0,42,2,1
0,0.478623876,1,0,0,0,0,0,0,25,47,1
0,0.50353147,0,0,0,0,0,0,6,163,1049,1
0,0.437992796,1,0.043209725,0,0,0,0,0,16,23,1
0,0.474627868,1,0,0,9,0,0,0,57,73,1
0,0.098896839,2,0,0,0,0,0,0,48,1,1
0,0.432504545,1,0,0,0,0,0,0,52,19,1
0,0.407239708,1,0.103769152,0,0,0,0,1,90,414,1
0,0.617324729,1,0,0,0,0,0,0,85,31,1
0,0,0,0,0,0,0,1,0,0,73,1
0,0.430466963,1,0,0,0,0,0,4,19,58,1
0,0.031780857,1,0,0,0,0,0,2,29,57,1
0,0.414938494,1,0.214118408,0,0,0,0,1,84,420,1
0,0.482540032,1,0,0,0,0,0,0,17,44,1
0,0.273320283,1,0,0,0,0,0,1,14,22,1
0,0.067760616,0,0,0,0,0,1,0,1,60,1
0,0.254392004,1,0,0,0,0,0,0,61,59,1
0,0.4,0,0,0,0,0,0,0,28,48,1
1,0.022051664,1,0.016538748,0,43,0,0,18,8,46,1
0,0.074130759,1,0,0,0,0,1,0,1,48,1
0,0.310037598,2,0.000714356,0,0,0,0,24,86,698,1
1,0.271137047,0,0,0,41,0,1,4,727,667,1
0,0.14232571,1,0.009593556,0,0,0,0,0,49,1,1
0,0.458213185,1,0.433324595,0,0,0,0,27,165,611,1
0,0.400109758,0,0,0,0,0,1,1,0,226,1
0,0.635765635,1,0.612326405,0,0,0,0,3,57,63,1
0,0.509650931,1,0,0,0,0,0,0,13,32,1
